image_id,split,true_label,label_name,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f250,f251,f252,f253,f254,f255
010,train,1,Hemorrhage,0.97581,1.61434,0.22548,0.15495,0.08187,0.16128,1.21477,0.23168,0.4092,0.3777,0.7605,0.32911,0.97165,0.8927,0.15695,1.70665,0.79454,0.74596,0.06012,0.98402,0.51953,0.45826,0.72355,1.39946,0.37784,0.38556,0.32813,0.53668,0.63545,1.39788,0.04187,0.01346,0.5284,0.37592,0.22553,0.31931,0.02093,0.09192,1.35148,0.60431,0.30922,0.27976,0.33199,1.37322,0.94918,1.54752,0.10605,0.59765,0.37148,0.56646,0.09105,1.14069,0.42392,0.39737,0.32235,1.00524,0.84572,1.17102,0.79602,0.9933,0.93127,0.51271,0.33817,0.27253,0.29792,0.47389,0.99552,1.37926,0.12403,0.04525,0.68497,0.71179,0.36734,0.44914,0.22043,0.08048,0.49171,0.29655,1.00083,0.21744,0.42178,0.37526,0.4341,0.00295,2.25822,0.13274,-0.0591,1.46344,0.18432,0.35681,0.72458,0.4044,0.84419,0.04245,0.28605,0.88083,0.23738,0.85023,0.52871,0.17606,0.22301,0.63376,0.6701,0.41837,0.24066,0.07942,0.83423,0.96385,-0.01094,0.23738,0.8018,1.00413,0.06124,0.7647,0.37025,0.64579,0.40949,0.2914,0.51907,0.86051,0.08088,0.57573,1.61515,0.3394,0.26521,0.79591,1.71397,1.74604,0.56016,0.95073,0.24908,0.31276,1.34419,1.50928,0.43461,1.42248,0.61001,0.28011,1.16423,1.12923,0.96947,1.06799,0.48606,0.6339,1.13921,0.13399,0.2244,1.57414,0.16129,1.36116,0.56175,0.06492,0.03602,0.4531,1.82804,0.48255,0.92994,1.04473,0.4399,0.37947,0.2225,0.59222,0.19761,0.30437,0.38139,0.20756,0.17846,0.94139,1.35263,2.11505,0.56056,0.54441,0.16165,0.76444,0.40657,1.83545,0.2311,0.86093,0.54148,1.40774,0.64475,0.05585,0.56152,0.07556,0.82108,0.15991,0.37998,1.17399,0.47037,1.35093,0.22856,0.62259,0.09122,0.39271,0.45815,0.97571,0.35612,0.75155,1.00082,1.17216,1.09426,2.00718,0.2624,0.51444,0.96845,0.70866,0.1056,0.66592,0.64807,0.04482,1.25002,0.76059,1.31984,2.06294,0.02582,0.05363,1.04731,1.61028,0.64676,0.10381,0.62437,0.45873,0.47293,0.06637,0.20304,0.13495,0.22371,0.15924,1.1847,-0.04721,0.98785,0.84979,1.12799,0.25929,1.28912,1.13477,0.36885,0.33483,0.28536,0.01524,0.22097,1.36098,0.67169,0.59996,1.46399,2.25788,0.13855,0.95467,0.10562,0.27037,0.89941,0.17608,0.43055,0.67549,0.36377,0.5508
020,train,1,Hemorrhage,0.55126,0.26976,0.48889,0.41035,0.25938,0.42161,0.48811,0.39288,0.28271,0.44835,0.43702,0.54715,0.42459,0.23275,0.65769,0.0942,0.40211,0.26684,0.32118,0.35638,0.35222,0.13227,0.31116,0.47043,0.25613,0.6382,0.49939,0.30231,0.35432,0.4965,0.36664,0.34393,0.10718,0.35009,0.16084,0.53437,0.54641,0.31573,0.33166,0.25825,0.47363,0.0536,0.23973,0.07714,0.49267,0.1802,0.13572,0.26923,0.21203,0.39056,0.51814,0.36009,0.2426,0.2443,0.23693,0.266,0.46373,0.58889,0.53678,0.39673,0.71017,0.11047,0.16933,0.24997,0.31159,0.18587,0.27294,0.23428,0.40164,0.59189,0.60865,0.24292,0.49262,0.2619,0.30519,0.32096,0.46327,0.18035,0.44395,0.22063,0.43009,0.48123,0.21578,0.61653,0.43034,0.30057,0.4246,0.46506,0.37237,0.20776,0.31547,0.59262,0.29784,0.14897,0.41678,0.34416,0.49544,0.32662,0.41266,0.28456,0.24952,0.46627,0.37833,0.09154,0.27953,0.21,0.16344,0.13566,0.28983,0.38255,0.11822,0.49796,0.34281,0.3576,0.49637,0.48658,0.36602,0.30064,0.52612,0.56054,0.47354,0.22425,0.4235,0.26135,0.57119,0.19867,0.47988,0.22379,0.29557,0.35569,0.47738,0.4601,0.282,0.03886,0.29193,0.66774,0.33003,0.12806,0.54165,0.27773,0.23984,0.22833,0.20227,0.23267,0.19812,0.4791,0.42249,0.22829,0.12704,0.57439,0.32878,0.1687,0.47354,0.14027,0.42596,0.53098,0.36518,0.22998,0.45717,0.36592,0.50354,0.62562,0.3805,0.20919,0.17029,0.40012,0.25322,0.62175,0.65277,0.27381,0.87476,0.30437,0.56139,0.50626,0.29121,0.4503,0.26839,0.34177,0.44538,0.34784,0.37343,0.57215,0.44099,0.54038,0.28569,0.21936,0.26349,0.08946,0.59586,0.62592,0.46602,0.26899,0.24262,0.6542,0.22453,0.24295,0.30948,0.52122,0.17681,0.32624,0.45138,0.50533,0.20327,0.34965,0.36071,0.43991,0.23728,0.35436,0.5105,0.41471,0.26479,0.38902,0.23262,0.3093,0.47382,0.45443,0.32774,0.27358,0.32669,0.6856,0.2296,0.37236,0.40409,0.32896,0.25593,0.3893,0.35249,0.59607,0.47912,0.19098,0.3869,0.50553,0.16495,0.14029,0.45471,0.31416,0.27206,0.37071,0.3631,0.29061,0.35829,0.29954,0.63375,0.06444,0.44161,0.32363,0.38258,0.24312,0.69624,0.25236,0.31171,0.43186,0.28735,0.12825,0.24838,0.67404
070,train,1,Hemorrhage,0.37367,0.11024,0.31336,0.53697,0.36571,0.39711,0.2684,0.46987,0.2901,0.59307,0.40878,0.54003,0.21439,0.28015,0.6379,0.1591,0.20219,0.29624,0.26299,0.4608,0.56753,0.16695,0.33434,0.53454,0.22063,0.63731,0.39334,0.36651,0.64136,0.3039,0.30221,0.46107,0.13117,0.35219,0.2254,0.56688,0.43075,0.50343,0.15547,0.19622,0.6781,0.11011,0.31709,0.26781,0.33906,0.39228,0.04596,0.29865,0.27581,0.42459,0.33289,0.36956,0.24862,0.3036,0.44634,0.31015,0.38995,0.38321,0.58736,0.20945,0.68632,0.06786,0.31633,0.23769,0.46999,0.13138,0.23634,0.12161,0.2932,0.47632,0.4421,0.25546,0.34657,0.43436,0.319,0.25191,0.54367,0.33547,0.28377,0.26826,0.55916,0.38917,0.35015,0.65999,0.27747,0.16973,0.46858,0.36827,0.43306,0.45148,0.31813,0.76031,0.17049,0.43748,0.41261,0.49471,0.36485,0.27923,0.50763,0.39822,0.18831,0.31276,0.32235,0.1338,0.16171,0.18127,0.29187,0.14108,0.27183,0.41329,0.20986,0.55936,0.35482,0.33626,0.21252,0.47521,0.64415,0.36399,0.31725,0.2461,0.42021,0.20299,0.60142,0.42379,0.49744,0.29293,0.2153,0.16058,0.61392,0.41839,0.70626,0.33844,0.36833,0.10905,0.27383,0.4765,0.3783,0.19719,0.21902,0.30078,0.4255,0.26163,0.15014,0.40365,0.33839,0.47664,0.28651,0.23827,0.24457,0.4478,0.30148,0.18705,0.42221,0.16609,0.3179,0.70984,0.55371,0.19106,0.50259,0.1965,0.27861,0.6103,0.31193,0.39881,0.16345,0.43268,0.25343,0.46706,0.50763,0.33224,0.86785,0.3104,0.64374,0.3688,0.49058,0.41058,0.21385,0.41389,0.44508,0.26927,0.41531,0.42752,0.26608,0.44017,0.11822,0.25293,0.38943,0.18527,0.31421,0.50627,0.65977,0.32412,0.19138,0.40439,0.28237,0.24419,0.38586,0.42753,0.31586,0.18846,0.40446,0.25737,0.25309,0.30795,0.32327,0.45495,0.19862,0.55808,0.4969,0.58006,0.36471,0.27724,0.28142,0.39413,0.50376,0.45543,0.35097,0.27575,0.55707,0.70159,0.30365,0.28271,0.37454,0.2561,0.44827,0.33354,0.38905,0.87835,0.13806,0.21118,0.34308,0.45202,0.09281,0.11529,0.47633,0.25413,0.1994,0.37421,0.28854,0.18359,0.41905,0.4832,0.39329,0.09318,0.72046,0.25656,0.51114,0.13165,0.54967,0.31709,0.30975,0.62061,0.34924,0.30933,0.27791,0.36373
128,train,0,Normal,0.14663,-0.03549,0.58883,0.74682,0.55479,0.31838,0.08412,0.65066,0.23744,0.61577,0.20976,0.34651,0.08278,0.16841,0.44201,0.28505,0.09969,0.08691,0.22004,0.0845,0.39385,0.36548,0.60455,0.19328,0.10361,0.26393,0.36319,0.2603,0.50982,0.14196,0.93979,0.68311,0.08267,0.27462,0.21194,0.55804,0.82659,0.77549,0.09186,0.15287,0.76374,0.14336,0.37243,0.06812,0.19345,0.05953,0.13591,0.04648,0.20519,0.42482,0.62829,0.21973,0.15035,0.08928,0.51327,0.55839,0.05925,0.29853,0.26895,0.14005,0.53598,0.18435,0.27065,0.34868,0.35823,0.25453,0.2021,0.1513,0.81418,0.91149,0.40136,0.172,0.17398,0.37244,0.30692,0.30751,0.95836,0.45507,0.23783,0.17686,0.41055,0.5667,0.09413,0.98668,-0.00164,0.05622,0.60854,0.14538,0.38364,0.25352,-0.00803,0.97196,0.05547,0.38464,0.31797,0.30392,0.64832,0.15417,0.70844,0.32868,0.11166,0.17491,0.26797,0.23007,0.07895,0.02902,0.23892,0.08796,0.21035,0.89662,0.2703,0.30303,0.36938,0.217,0.19234,0.28304,0.65479,0.52725,0.27073,0.10466,0.65298,0.04438,0.3471,0.15795,0.4502,0.15579,0.03304,-0.0004,0.15782,0.16534,0.74522,0.19235,0.09123,0.02888,0.20998,0.11199,0.36633,0.10839,-0.04977,0.15627,0.20601,0.23682,0.17616,0.46739,0.24615,0.32329,0.49148,0.10648,0.21878,0.14282,0.00143,0.33183,0.44825,0.12768,0.04849,0.36781,0.46841,-0.0744,0.17436,0.25348,0.2957,0.7243,0.47129,0.31885,0.15223,0.35172,0.37885,0.27734,0.14655,0.07518,0.92655,0.06226,0.89773,0.06931,0.45697,0.00691,0.3629,0.17197,1.20442,0.08271,0.44066,0.66009,0.20161,0.37431,0.17768,0.19663,0.54339,0.00437,0.02183,0.18393,1.08888,0.12602,0.21711,0.46398,0.22087,0.08119,0.23784,0.36561,0.09971,0.05707,0.14377,-0.00732,0.22293,0.17262,0.20413,0.37237,0.25249,0.26952,0.13399,0.69394,0.11637,0.33299,0.05793,-0.01198,0.98101,0.4884,0.22028,-0.04842,0.82689,1.22426,0.33988,0.06433,0.21947,0.2294,0.50343,0.60943,0.32723,1.02989,-0.03721,0.34093,0.06117,0.16461,0.03908,0.04574,0.09584,0.1409,0.07497,0.29641,0.3689,0.28865,0.15199,0.11177,0.38822,0.02523,0.36238,0.13947,1.22061,0.10145,0.7947,0.21388,0.22121,0.76329,0.4896,0.228,0.35312,0.17607
153,train,0,Normal,0.2335,0.20477,0.02263,0.35891,0.22392,0.4416,0.0367,0.2707,0.27254,0.50383,0.18262,0.43472,0.15483,0.19327,0.30203,0.27487,0.19689,0.03303,0.16902,0.23944,0.22448,0.20616,0.20205,0.35374,0.2672,0.32797,0.46755,0.30816,0.25767,0.23832,0.63656,0.18578,0.08578,0.16672,0.16045,0.211,0.35107,0.6085,0.15059,0.24918,0.25188,0.27172,0.16585,0.181,0.26285,0.1747,0.03169,0.13724,0.29623,0.21361,0.25899,0.30956,0.34531,0.26244,0.2304,0.22718,0.20969,0.4241,0.35935,0.32781,0.59848,0.19926,0.33661,0.28806,0.36632,0.06208,0.13564,0.3631,0.49264,0.10275,0.2198,0.43371,0.32371,0.44167,0.40552,0.15457,0.34682,0.33277,0.31565,0.14154,0.68881,0.1205,0.13227,0.17006,0.24744,0.00549,0.14041,0.07401,0.32241,0.29811,0.14308,0.33911,0.10701,0.33211,0.29312,0.23758,0.22938,0.15384,0.02497,0.35683,0.40695,0.01103,0.33558,0.42696,0.25514,0.41488,0.15215,0.21066,0.23899,0.36126,0.21836,0.35573,0.40412,0.35519,0.53602,0.44494,0.10822,0.31087,0.18687,0.30895,0.30221,0.15864,0.59712,0.51818,0.23792,0.24348,0.16856,0.14599,0.22712,0.39647,0.18715,0.21836,0.23641,0.18711,0.47605,0.42723,0.21967,0.12194,0.08272,0.39816,0.32286,0.21505,0.30589,0.25865,0.48013,0.13596,0.27254,0.17933,0.2295,0.39782,0.31325,0.5422,0.25821,0.28853,0.25332,0.35237,0.39267,0.04899,0.31822,0.15135,0.17746,0.27401,0.15678,0.37508,0.30606,0.20151,0.23869,0.50225,0.21842,0.23335,0.21232,0.08597,0.38557,0.24886,0.27375,0.4663,0.44182,0.31756,0.1582,0.23766,0.22152,0.23593,0.37687,0.44502,0.30437,0.11991,0.29443,0.19097,0.27072,0.17837,0.41415,0.2613,0.15197,0.1417,0.2813,0.21064,0.19375,0.18894,0.06496,0.07173,0.19302,0.18279,0.39356,0.25697,0.07593,0.26859,0.46033,0.47286,0.30916,0.22464,0.23402,0.33729,0.1602,0.195,0.20454,0.43281,0.22363,0.2875,0.28362,0.29482,0.27677,0.20715,0.19569,0.28896,0.32008,0.29405,0.29955,0.4155,0.18193,0.39451,0.1665,0.15065,0.04701,0.25285,0.30065,0.27852,0.29569,0.08896,0.58047,0.47137,0.33333,0.28005,0.17259,0.314,0.40134,0.13222,0.31515,0.31146,0.14026,0.29795,0.28601,0.24327,0.28295,0.26108,0.58279,0.32557
180,train,0,Normal,0.16802,0.03384,0.63605,1.05073,0.67304,0.1585,0.11971,0.70091,0.12862,0.51233,0.23927,0.23675,0.06795,0.21065,0.30449,0.40812,0.04492,0.06706,0.22017,0.03186,0.62525,0.17192,0.44699,0.10794,0.20033,0.40721,0.397,0.25971,0.62217,0.13821,0.67845,0.79916,0.03094,0.19243,0.21657,0.78575,0.97173,0.69537,0.13169,0.07277,0.81679,0.04156,0.29464,0.12024,0.15515,-0.00276,0.00462,0.00759,0.19582,0.42112,0.6237,0.23951,0.2099,0.13562,0.41024,0.47494,0.10838,0.25686,0.18746,0.01575,0.53736,0.10592,0.20128,0.26851,0.49702,0.27417,0.20791,0.08988,0.66342,0.95733,0.36217,0.09991,0.30527,0.43547,0.35472,0.41606,0.97659,0.51263,0.2634,0.15911,0.44876,0.66023,0.06717,1.05101,0.02859,0.03589,0.72136,0.13604,0.4821,0.34397,0.07713,1.06429,0.07897,0.29777,0.15029,0.40896,0.66805,0.23478,0.779,0.46673,0.23521,0.08833,0.31463,0.21787,0.04227,0.05977,0.12683,0.07722,0.39931,1.05256,0.27499,0.34261,0.27842,0.31758,0.13355,0.29378,0.81334,0.38346,0.19119,0.17987,0.7844,0.05746,0.37546,0.18492,0.5549,0.18122,-0.0169,-0.03169,0.21273,0.16938,0.82726,0.15504,0.12892,-0.00162,0.27661,0.05998,0.31697,0.09326,0.04098,0.17292,0.23244,0.34876,0.29858,0.4555,0.2203,0.4189,0.58386,0.03866,0.18472,0.1659,0.00476,0.47059,0.53553,0.09602,0.10037,0.4463,0.60627,-0.08107,0.43962,0.27753,0.2842,0.81529,0.6039,0.38239,0.22841,0.25762,0.30067,0.17512,0.14451,0.21972,1.26421,0.11664,1.14546,0.07713,0.54896,0.11848,0.31029,0.2826,1.38452,0.08387,0.5032,0.48571,0.14088,0.39208,0.16115,0.2912,0.50933,0.09034,-0.01866,0.30264,1.2658,0.08104,0.2292,0.31433,0.22717,0.01711,0.3756,0.27992,0.03192,0.12178,0.19638,0.01631,0.24447,0.19156,0.23311,0.49262,0.30644,0.28476,0.14884,0.88386,0.17663,0.33614,0.11651,-0.04236,0.98325,0.40244,0.0664,0.0477,0.9938,1.45349,0.40207,0.13474,0.12691,0.14976,0.58362,0.52088,0.2988,1.11373,-0.02472,0.3325,0.0228,0.11117,-0.01884,0.05436,0.14559,0.00893,0.21744,0.25134,0.44924,0.18103,0.28757,0.19359,0.34613,0.06092,0.38745,0.02984,1.32697,0.08176,0.94124,0.10136,0.23297,0.92295,0.38893,0.1227,0.28566,0.17872
131,train,0,Normal,0.10513,0.0353,0.68221,0.85808,0.67974,0.26003,0.05719,0.67023,0.1676,0.38697,0.14102,0.29408,0.04484,0.27706,0.31625,0.4718,-0.02432,0.05786,0.17616,0.19269,0.52297,0.08483,0.46345,0.20572,0.20816,0.35348,0.47247,0.24228,0.60521,0.1193,0.84756,0.83879,0.02122,0.25208,0.21201,0.76433,0.89028,0.79733,0.20926,0.05969,0.97596,0.18452,0.23151,0.16118,0.11827,0.01438,0.12022,0.07511,0.13055,0.39709,0.6455,0.28574,0.0317,0.18962,0.40821,0.47063,0.06612,0.24799,0.24673,0.04799,0.51447,0.14018,0.23335,0.34868,0.40788,0.2751,0.12273,0.19669,0.69165,0.79371,0.312,0.15589,0.23475,0.33625,0.34809,0.38807,0.87839,0.61549,0.24601,0.22972,0.46116,0.58522,0.10614,0.92746,0.0232,0.0607,0.60122,0.39662,0.59553,0.34115,0.10431,1.0534,0.16687,0.24914,0.18009,0.33714,0.63773,0.273,0.60286,0.59375,0.2559,0.08529,0.32753,0.22605,0.06065,0.08525,0.22557,0.05724,0.24361,1.03246,0.19857,0.34121,0.39046,0.12672,0.19564,0.36212,0.67212,0.45435,0.30198,0.14282,0.85374,0.2255,0.42802,0.12335,0.56861,0.15048,0.02124,-0.03905,0.3908,0.27454,0.78063,0.1139,0.01469,-0.01162,0.24484,0.12569,0.36924,0.15961,0.0379,0.2692,0.24838,0.1905,0.34377,0.49249,0.15686,0.40338,0.56774,0.07279,0.30692,0.17198,0.01935,0.47883,0.38921,0.12049,0.05842,0.3834,0.51295,-0.02718,0.28959,0.20355,0.26176,0.70221,0.55199,0.36261,0.38715,0.17887,0.41279,0.25407,0.29102,0.16373,0.98906,0.28469,1.08242,0.08844,0.60937,0.15271,0.47799,0.25339,1.26867,0.09632,0.5597,0.56743,0.17742,0.53591,0.19579,0.17192,0.49836,0.14291,0.00865,0.28143,1.11862,0.06595,0.30736,0.29503,0.29065,0.24572,0.27354,0.23888,0.07041,0.01957,0.14659,0.03901,0.34495,0.21674,0.15969,0.35334,0.37509,0.30037,0.16053,0.79425,0.29039,0.28962,0.28839,0.13969,0.83791,0.39962,0.13954,0.08232,0.98176,1.27604,0.24506,0.18257,0.27041,0.10843,0.67656,0.51663,0.33785,1.06222,0.00449,0.26764,0.14836,0.18071,0.17243,0.16424,0.10097,0.05046,0.19898,0.14228,0.58838,0.2002,0.22632,0.15698,0.37258,0.09469,0.35405,0.08912,1.34696,0.20065,0.83789,0.18264,0.36226,0.85786,0.39166,0.20226,0.18716,0.1278
188,train,0,Normal,0.238,0.12349,0.52332,0.73397,0.60617,0.70881,0.2415,0.58295,0.45393,0.74565,0.15394,0.63861,0.04182,0.20157,0.58101,0.14611,0.01912,0.03714,0.16302,0.14286,0.47197,0.23959,0.54257,0.35866,0.29685,0.18591,0.56557,0.40998,0.55112,0.17653,1.19734,0.56249,0.13014,0.43557,0.16557,0.56271,0.7585,0.5795,0.20839,0.11405,0.78588,0.12221,0.23321,0.02907,0.52609,0.06832,0.06334,0.13295,0.24522,0.4613,0.41259,0.23597,0.29317,0.45988,0.54336,0.51896,0.01145,0.22185,0.37376,0.21307,0.81127,0.13783,0.66788,0.38542,0.46791,0.15693,0.3751,0.21466,0.77952,0.68494,0.32725,0.29239,0.48389,0.28154,0.61884,0.33785,0.77885,0.67565,0.30288,0.3825,0.51238,0.52875,0.04641,0.73584,0.02998,0.26385,0.53843,0.39211,0.43728,0.44318,-0.00736,0.88248,0.05279,0.37745,0.23977,0.1146,0.61615,0.15141,0.49614,0.56922,0.25439,0.10475,0.31604,0.31827,0.10087,0.32233,0.33059,0.2984,0.31892,1.01376,0.19203,0.37417,0.43131,0.22326,0.338,0.29163,0.45971,0.41842,0.25556,0.21574,0.60189,0.07759,0.42385,0.48754,0.40543,0.27045,0.07451,-0.04155,0.2984,0.22351,0.76,0.05566,0.18292,-0.03749,0.17571,0.21257,0.39455,0.12943,-0.02868,0.19449,0.41996,0.16117,0.16729,0.48454,0.2925,0.63571,0.49167,-0.00262,0.41048,0.06914,0.2513,0.41178,0.43562,0.21349,0.01805,0.64946,0.45925,-0.06843,0.29095,0.29277,0.11512,0.56898,0.31589,0.32632,0.20342,0.1726,0.36174,0.34867,0.25647,0.17918,0.9059,0.04821,0.66464,0.14269,0.47295,0.13427,0.46847,0.14258,0.92209,0.10235,0.45812,0.53096,0.19351,0.42826,0.18106,0.08126,0.43815,0.09448,0.02933,0.41122,1.02872,0.1709,0.3681,0.32945,0.31201,0.22429,0.25657,0.16605,0.04862,0.0603,0.18614,0.01485,0.51768,0.17417,0.28648,0.43093,0.60824,0.42626,0.18757,0.59813,0.19417,0.31248,0.06642,0.0265,0.821,0.82866,0.2136,0.10696,0.62693,1.02635,0.18642,0.2746,0.29487,0.39425,0.42444,0.54894,0.41479,1.07328,0.03862,0.77741,0.25487,0.05527,0.00569,0.14207,0.28502,0.19126,0.22905,0.24438,0.59142,0.15286,0.30959,-0.035,0.36625,0.11521,0.66712,0.04342,0.98015,0.05201,0.64058,0.35984,0.21918,0.69031,0.40384,0.24163,0.24488,0.23685
049,train,1,Hemorrhage,0.50894,0.35191,0.35629,0.58006,0.32569,0.39532,0.37613,0.31043,0.20113,0.36805,0.49105,0.41298,0.40227,0.31374,0.49369,0.37529,0.33428,0.56212,0.23353,0.37906,0.56597,0.15883,0.41925,0.38839,0.22321,0.62197,0.37194,0.21793,0.59917,0.55381,0.30135,0.46673,0.15188,0.3541,0.21807,0.70613,0.57274,0.51374,0.31757,0.2214,0.65668,0.06595,0.29963,0.15842,0.31985,0.33649,0.02126,0.17215,0.209,0.62286,0.44849,0.55561,0.20241,0.1911,0.19167,0.2377,0.57992,0.58958,0.5276,0.32915,0.65417,0.112,0.09607,0.20954,0.35889,0.23064,0.35864,0.45143,0.30206,0.37365,0.61757,0.26901,0.32927,0.39974,0.2938,0.25121,0.42067,0.26084,0.28717,0.07418,0.43851,0.44343,0.21107,0.59102,0.62223,0.16194,0.43195,0.55758,0.4611,0.45139,0.25982,0.69178,0.24368,0.29238,0.21157,0.42072,0.4578,0.49329,0.24468,0.37891,0.30627,0.37009,0.35438,0.09044,0.19706,0.31685,0.14081,0.12475,0.30722,0.39022,0.17486,0.64541,0.13281,0.34736,0.33486,0.64055,0.73813,0.2379,0.38382,0.36007,0.44306,0.0948,0.55321,0.19196,0.72965,0.5399,0.36107,0.3237,0.43121,0.51818,0.498,0.12299,0.34722,0.27763,0.17234,0.46098,0.56512,0.07906,0.39434,0.39522,0.25828,0.29851,0.27236,0.38509,0.20375,0.56041,0.45802,0.44931,0.25325,0.69786,0.10506,0.24704,0.57639,0.02663,0.5882,0.55464,0.49052,0.28408,0.55993,0.20888,0.16354,0.79381,0.47114,0.42953,0.23157,0.19376,0.31341,0.65066,0.76111,0.45958,0.83403,0.13982,0.76577,0.40518,0.51923,0.68057,0.26726,0.3508,0.21484,0.47254,0.49325,0.38606,0.31588,0.38406,0.30882,0.21897,0.37273,0.28482,0.40134,0.47074,0.71601,0.16502,0.182,0.70645,0.328,0.19232,0.36317,0.26549,0.25622,0.40566,0.68316,0.48201,0.15799,0.21499,0.43975,0.49621,0.23902,0.40365,0.44332,0.51485,0.49596,0.46987,0.29585,0.61346,0.3857,0.41556,0.37029,0.33492,0.51244,0.80866,0.46127,0.18924,0.32727,0.16567,0.54173,0.27377,0.29171,0.65409,0.39912,0.22523,0.33085,0.33342,0.17137,0.07564,0.3882,0.33363,0.26129,0.22944,0.37669,0.12874,0.21738,0.47639,0.56859,0.09846,0.52348,0.25622,0.40234,0.34487,0.58443,0.09661,0.19259,0.55469,0.37987,0.33247,0.37105,0.51136
090,train,1,Hemorrhage,0.80975,0.38158,0.2314,0.37008,0.22883,0.58029,0.64936,0.29178,0.30003,0.61753,0.47469,0.57567,0.57386,0.22783,0.80156,0.5496,0.3497,0.74726,0.25257,0.52997,0.32952,0.14672,0.57637,0.97599,0.2682,0.50385,0.50676,0.46289,0.65534,0.84929,0.24564,0.30074,0.46661,0.42521,0.24745,0.44265,0.39267,0.49453,0.50238,0.37451,0.41741,0.21534,0.31515,0.48739,0.74219,0.62692,0.24957,0.33793,0.61941,0.47567,0.32995,0.7581,0.26817,0.48073,0.45459,0.33904,0.7399,1.01166,0.83869,0.82673,0.83896,0.21077,0.4069,0.3129,0.47622,0.26763,0.39111,0.63377,0.28499,0.23453,0.59655,0.31984,0.57318,0.42805,0.32863,0.14296,0.52951,0.34373,0.79163,0.38317,0.55878,0.35474,0.34116,0.43802,1.12481,0.45963,0.18897,0.88396,0.33066,0.43056,0.55183,0.43427,0.23806,0.54076,0.44745,0.50708,0.36138,0.41981,0.67586,0.20042,0.29812,0.5847,0.43675,0.35154,0.1754,0.33814,0.56017,0.45207,0.33322,0.3296,0.34018,0.65356,0.30696,0.7082,0.63688,0.78742,0.3757,0.39135,0.41186,0.83642,0.29909,0.17258,0.70606,0.39941,0.54727,0.72713,0.81728,0.49618,0.51426,0.47295,0.38116,0.34874,0.64805,0.39994,0.28459,0.76381,0.39913,0.24743,0.65329,0.38602,0.57297,0.55147,0.18736,0.58653,0.58698,0.42298,0.48305,0.46497,0.48587,1.10389,0.6209,0.10128,0.29702,0.29051,0.94842,0.92795,0.7494,0.74409,0.47307,0.40588,0.46622,0.73096,0.10199,0.32487,0.3994,0.48843,0.31782,1.42807,0.9584,0.78833,0.45973,0.4266,0.23449,0.71373,0.55413,0.91218,0.22317,0.30944,0.42237,0.58952,0.45027,0.53269,0.45355,0.37093,0.21416,0.30643,0.35658,0.42609,0.80242,0.79858,0.34559,0.3927,0.30285,0.71886,0.30018,0.54271,0.52937,0.83829,0.52854,0.50233,0.93162,0.99681,0.30613,0.32082,0.71015,0.77957,0.34655,0.62861,0.81664,0.37104,0.47538,0.64897,0.58841,0.68447,0.36298,0.39943,0.51631,0.97033,0.43851,0.34536,0.29202,0.35448,0.68668,0.28521,0.23748,0.27894,0.40485,0.40234,0.81393,0.13562,0.60595,0.44491,0.38571,0.18269,0.82005,0.41478,0.20482,0.36963,0.19236,0.11771,0.45061,0.59318,0.77104,0.25002,0.74085,1.04015,0.36405,0.62737,0.43898,0.38786,0.44707,0.36874,0.85538,0.34379,0.56725,0.72949
